name,longitude,latitude,issues,prov,key,scientificName,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,lifeStage,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,coordinateUncertaintyInMeters,stateProvince,year,month,day,eventDate,modified,lastInterpreted,references,license,isInCluster,geodeticDatum,class,countryCode,country,rightsHolder,identifier,http://unknown.org/nick,informationWithheld,verbatimEventDate,datasetName,collectionCode,verbatimLocality,gbifID,occurrenceID,taxonID,catalogNumber,recordedBy,institutionCode,eventTime,occurrenceRemarks,identifiedBy,identificationID,elevation,elevationAccuracy,depth,depthAccuracy,waterBody,locality,type,rights,ownerInstitutionCode,datasetID,samplingProtocol,nameAccordingTo,georeferenceSources,individualCount,continent,vernacularName,higherClassification,sex,networkKeys,sampleSizeUnit,sampleSizeValue,eventID,habitat,institutionID,islandGroup,language,http://rs.tdwg.org/dwc/terms/sampleSizeValue,maximumDistanceAboveSurfaceInMeters,georeferencedBy,dataGeneralizations,georeferenceProtocol,island,verbatimDepth,http://rs.tdwg.org/dwc/terms/sampleSizeUnit,identificationRemarks,coordinatePrecision,recordNumber,georeferencedDate,nomenclaturalCode,footprintWKT,associatedReferences,taxonRemarks,bibliographicCitation,taxonConceptID,associatedSequences
"Neomonachus schauinslandi (Matschie, 1905)",-159.504143,21.808627,cdround,gbif,1850922687,"Neomonachus schauinslandi (Matschie, 1905)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:44:22.789+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,NA,8646426,1,44,359,732,5310,8552999,8646426,8646426,"Neomonachus schauinslandi (Matschie, 1905)",Animalia,Chordata,Carnivora,Phocidae,Neomonachus,Neomonachus schauinslandi,Neomonachus,schauinslandi,SPECIES,ACCEPTED,EN,2018-06-06T16:33:30,30338,Hawaii,2018,6,3,2018-06-03,2019-05-17T03:36:49.000+00:00,2021-12-08T05:44:22.789+00:00,https://www.inaturalist.org/observations/13178048,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,jbpeck,13178048,jbpeck,Coordinate uncertainty increased to 30338m to protect threatened taxon,2018/06/03 7:53 PM MDT,iNaturalist research-grade observations,Observations,"Hawaii, US",1850922687,https://www.inaturalist.org/observations/13178048,446640,13178048,jbpeck,iNaturalist,01:53:00Z,NA,jbpeck,28657892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neomonachus schauinslandi (Matschie, 1905)",-159.526119,21.977863,cdround,gbif,1880513983,"Neomonachus schauinslandi (Matschie, 1905)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:55:09.508+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,NA,8646426,1,44,359,732,5310,8552999,8646426,8646426,"Neomonachus schauinslandi (Matschie, 1905)",Animalia,Chordata,Carnivora,Phocidae,Neomonachus,Neomonachus schauinslandi,Neomonachus,schauinslandi,SPECIES,ACCEPTED,EN,2018-06-19T01:54:44,30338,Hawaii,2018,6,15,2018-06-15,2020-10-01T06:11:37.000+00:00,2021-12-08T05:55:09.508+00:00,https://www.inaturalist.org/observations/13568027,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,austin1,13568027,austin1,Coordinate uncertainty increased to 30338m to protect threatened taxon,2018-06-15T14:13,iNaturalist research-grade observations,Observations,"Hawaii, US",1880513983,https://www.inaturalist.org/observations/13568027,446640,13568027,austin1,iNaturalist,04:13:00Z,NA,Dave,29456147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neomonachus schauinslandi (Matschie, 1905)",-157.903695,21.611662,cdround,gbif,1880565464,"Neomonachus schauinslandi (Matschie, 1905)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:45:50.591+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,NA,8646426,1,44,359,732,5310,8552999,8646426,8646426,"Neomonachus schauinslandi (Matschie, 1905)",Animalia,Chordata,Carnivora,Phocidae,Neomonachus,Neomonachus schauinslandi,Neomonachus,schauinslandi,SPECIES,ACCEPTED,EN,2018-06-25T04:30:38,30357,Hawaii,2018,6,24,2018-06-24,2021-04-19T22:46:38.000+00:00,2021-12-08T05:45:50.591+00:00,https://www.inaturalist.org/observations/13763143,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,Frank,13763143,frank1974,Coordinate uncertainty increased to 30357m to protect threatened taxon,2018/06/24 1:49 PM PDT,iNaturalist research-grade observations,Observations,"Honolulu County, US-HI, US",1880565464,https://www.inaturalist.org/observations/13763143,446640,13763143,Frank,iNaturalist,20:49:00Z,NA,Frank,29889686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neomonachus schauinslandi (Matschie, 1905)",-159.562377,21.810087,cdround,gbif,1880591969,"Neomonachus schauinslandi (Matschie, 1905)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:50:23.662+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,NA,8646426,1,44,359,732,5310,8552999,8646426,8646426,"Neomonachus schauinslandi (Matschie, 1905)",Animalia,Chordata,Carnivora,Phocidae,Neomonachus,Neomonachus schauinslandi,Neomonachus,schauinslandi,SPECIES,ACCEPTED,EN,2018-06-28T18:56:57,30338,Hawaii,2018,6,26,2018-06-26,2019-05-17T03:36:17.000+00:00,2021-12-08T05:50:23.662+00:00,https://www.inaturalist.org/observations/13865622,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,John Jackson,13865622,shabrobtilus,Coordinate uncertainty increased to 30338m to protect threatened taxon,2018/06/26 1:08 PM MDT,iNaturalist research-grade observations,Observations,"Hawaii, US",1880591969,https://www.inaturalist.org/observations/13865622,446640,13865622,John Jackson,iNaturalist,19:08:00Z,NA,John Jackson,30118539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neomonachus schauinslandi (Matschie, 1905)",-156.091821,19.704746,cdround,gbif,2429515847,"Neomonachus schauinslandi (Matschie, 1905)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:50:04.255+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,NA,8646426,1,44,359,732,5310,8552999,8646426,8646426,"Neomonachus schauinslandi (Matschie, 1905)",Animalia,Chordata,Carnivora,Phocidae,Neomonachus,Neomonachus schauinslandi,Neomonachus,schauinslandi,SPECIES,ACCEPTED,EN,2019-10-09T04:37:15,30545,Hawaii,2018,6,20,2018-06-20,2021-04-19T22:34:45.000+00:00,2021-12-08T05:50:04.255+00:00,https://www.inaturalist.org/observations/34103108,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,makriverside,34103108,makriverside,Coordinate uncertainty increased to 30545m to protect threatened taxon,2018/06/20 9:45 AM PDT,iNaturalist research-grade observations,Observations,"Hawaii, US",2429515847,https://www.inaturalist.org/observations/34103108,446640,34103108,makriverside,iNaturalist,16:45:00Z,Monk Seals,makriverside,73881680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neomonachus schauinslandi (Matschie, 1905)",-159.419403,21.978872,cdround,gbif,2823250260,"Neomonachus schauinslandi (Matschie, 1905)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:48:17.610+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,NA,8646426,1,44,359,732,5310,8552999,8646426,8646426,"Neomonachus schauinslandi (Matschie, 1905)",Animalia,Chordata,Carnivora,Phocidae,Neomonachus,Neomonachus schauinslandi,Neomonachus,schauinslandi,SPECIES,ACCEPTED,EN,2020-07-21T02:41:18,30338,Hawaii,2018,6,14,2018-06-14,2020-08-31T07:14:10.000+00:00,2021-12-08T05:48:17.610+00:00,https://www.inaturalist.org/observations/53800440,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,erinpt,53800440,erinpt,Coordinate uncertainty increased to 30338m to protect threatened taxon,Thu Jun 14 2018 22:12:52 GMT-0500 (CDT),iNaturalist research-grade observations,Observations,"Hawaii, US",2823250260,https://www.inaturalist.org/observations/53800440,446640,53800440,erinpt,iNaturalist,22:12:52Z,NA,Hubert Szczygieł,118522515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neomonachus schauinslandi (Matschie, 1905)",-157.983796,21.674546,cdround,gbif,1880618320,"Neomonachus schauinslandi (Matschie, 1905)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T04:57:52.883+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,NA,8646426,1,44,359,732,5310,8552999,8646426,8646426,"Neomonachus schauinslandi (Matschie, 1905)",Animalia,Chordata,Carnivora,Phocidae,Neomonachus,Neomonachus schauinslandi,Neomonachus,schauinslandi,SPECIES,ACCEPTED,EN,2018-07-02T04:21:21,30357,Hawaii,2018,7,1,2018-07-01,2019-05-17T03:36:17.000+00:00,2021-12-08T04:57:52.883+00:00,https://www.inaturalist.org/observations/13971576,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,Jessamine Qu,13971576,jessqu,Coordinate uncertainty increased to 30357m to protect threatened taxon,2018-07-01 5:16:53 PM HST,iNaturalist research-grade observations,Observations,"Honolulu County, US-HI, US",1880618320,https://www.inaturalist.org/observations/13971576,446640,13971576,Jessamine Qu,iNaturalist,22:16:53Z,NA,Jessamine Qu,30332174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neomonachus schauinslandi (Matschie, 1905)",-158.33167,21.448235,cdround,gbif,1890060777,"Neomonachus schauinslandi (Matschie, 1905)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T04:57:51.621+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,NA,8646426,1,44,359,732,5310,8552999,8646426,8646426,"Neomonachus schauinslandi (Matschie, 1905)",Animalia,Chordata,Carnivora,Phocidae,Neomonachus,Neomonachus schauinslandi,Neomonachus,schauinslandi,SPECIES,ACCEPTED,EN,2018-07-29T20:35:55,30377,Hawaii,2018,7,27,2018-07-27,2019-05-17T03:30:17.000+00:00,2021-12-08T04:57:51.621+00:00,https://www.inaturalist.org/observations/14902147,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,joe_cutler,14902147,joe_cutler,Coordinate uncertainty increased to 30377m to protect threatened taxon,Fri Jul 27 2018 08:34:41 GMT-1000 (HST),iNaturalist research-grade observations,Observations,"Honolulu County, US-HI, US",1890060777,https://www.inaturalist.org/observations/14902147,446640,14902147,joe_cutler,iNaturalist,18:34:41Z,NA,joe_cutler,32216639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neomonachus schauinslandi (Matschie, 1905)",-159.590174,21.977188,cdround,gbif,1890088326,"Neomonachus schauinslandi (Matschie, 1905)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:46:23.241+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,NA,8646426,1,44,359,732,5310,8552999,8646426,8646426,"Neomonachus schauinslandi (Matschie, 1905)",Animalia,Chordata,Carnivora,Phocidae,Neomonachus,Neomonachus schauinslandi,Neomonachus,schauinslandi,SPECIES,ACCEPTED,EN,2018-08-02T06:15:39,30338,Hawaii,2018,7,23,2018-07-23,2019-05-17T03:30:16.000+00:00,2021-12-08T05:46:23.241+00:00,https://www.inaturalist.org/observations/15038990,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,Andrew,15038990,amsmith_ucsc,Coordinate uncertainty increased to 30338m to protect threatened taxon,Mon Jul 23 2018 16:44:01 GMT-0700 (PDT),iNaturalist research-grade observations,Observations,"Hawaii, US",1890088326,https://www.inaturalist.org/observations/15038990,446640,15038990,Andrew,iNaturalist,23:44:01Z,Flipper tag: 7AA,Andrew,32476130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neomonachus schauinslandi (Matschie, 1905)",-157.6519,21.313198,cdround,gbif,1920825689,"Neomonachus schauinslandi (Matschie, 1905)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T04:57:57.099+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,NA,8646426,1,44,359,732,5310,8552999,8646426,8646426,"Neomonachus schauinslandi (Matschie, 1905)",Animalia,Chordata,Carnivora,Phocidae,Neomonachus,Neomonachus schauinslandi,Neomonachus,schauinslandi,SPECIES,ACCEPTED,EN,2018-10-09T02:32:16,30396,Hawaii,2018,7,14,2018-07-14,2019-05-17T03:29:50.000+00:00,2021-12-08T04:57:57.099+00:00,https://www.inaturalist.org/observations/17339623,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,Megan Ramsey,17339623,meganzero,Coordinate uncertainty increased to 30396m to protect threatened taxon,2018/07/14 3:25 PM HST,iNaturalist research-grade observations,Observations,"Hawaii, US",1920825689,https://www.inaturalist.org/observations/17339623,446640,17339623,Megan Ramsey,iNaturalist,01:25:00Z,NA,Megan Ramsey,37137189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neomonachus schauinslandi (Matschie, 1905)",-155.790082,18.918874,cdround,gbif,2447932160,"Neomonachus schauinslandi (Matschie, 1905)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T04:59:01.727+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,NA,8646426,1,44,359,732,5310,8552999,8646426,8646426,"Neomonachus schauinslandi (Matschie, 1905)",Animalia,Chordata,Carnivora,Phocidae,Neomonachus,Neomonachus schauinslandi,Neomonachus,schauinslandi,SPECIES,ACCEPTED,EN,2019-10-25T15:16:43,30615,Hawaii,2018,7,20,2018-07-20,2020-03-14T22:42:05.000+00:00,2021-12-08T04:59:01.727+00:00,https://www.inaturalist.org/observations/34873272,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,torem,34873272,torem,Coordinate uncertainty increased to 30615m to protect threatened taxon,Fri Jul 20 2018 18:23:39 GMT-0700 (PDT),iNaturalist research-grade observations,Observations,United States,2447932160,https://www.inaturalist.org/observations/34873272,446640,34873272,torem,iNaturalist,01:23:39Z,NA,torem,75689916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neomonachus schauinslandi (Matschie, 1905)",-156.606484,20.827322,cdround,gbif,2626643700,"Neomonachus schauinslandi (Matschie, 1905)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T04:59:21.625+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,NA,8646426,1,44,359,732,5310,8552999,8646426,8646426,"Neomonachus schauinslandi (Matschie, 1905)",Animalia,Chordata,Carnivora,Phocidae,Neomonachus,Neomonachus schauinslandi,Neomonachus,schauinslandi,SPECIES,ACCEPTED,EN,2020-05-10T02:02:45,30434,Hawaii,2018,7,6,2018-07-06,2020-08-23T00:03:59.000+00:00,2021-12-08T04:59:21.625+00:00,https://www.inaturalist.org/observations/45438722,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,derek_minkus,45438722,derek_minkus,Coordinate uncertainty increased to 30434m to protect threatened taxon,Fri Jul 06 2018 18:29:39 GMT-0400 (EDT),iNaturalist research-grade observations,Observations,"Maui County, US-HI, US",2626643700,https://www.inaturalist.org/observations/45438722,446640,45438722,derek_minkus,iNaturalist,22:29:39Z,NA,derek_minkus,101930801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neomonachus schauinslandi (Matschie, 1905)",-157.988416,21.299356,cdround,gbif,3039114193,"Neomonachus schauinslandi (Matschie, 1905)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:48:45.161+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,NA,8646426,1,44,359,732,5310,8552999,8646426,8646426,"Neomonachus schauinslandi (Matschie, 1905)",Animalia,Chordata,Carnivora,Phocidae,Neomonachus,Neomonachus schauinslandi,Neomonachus,schauinslandi,SPECIES,ACCEPTED,EN,2021-02-02T01:20:48,30396,Hawaii,2018,7,15,2018-07-15,2021-06-03T04:48:25.000+00:00,2021-12-08T05:48:45.161+00:00,https://www.inaturalist.org/observations/68941163,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,Mary Tevault,68941163,mary_tevault,Coordinate uncertainty increased to 30396m to protect threatened taxon,2018/07/15 9:47 AM PDT,iNaturalist research-grade observations,Observations,"Hawaii, US",3039114193,https://www.inaturalist.org/observations/68941163,446640,68941163,Mary Tevault,iNaturalist,16:47:00Z,NA,Mary Tevault,153064684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neomonachus schauinslandi (Matschie, 1905)",-157.996901,21.220618,cdround,gbif,1913191580,"Neomonachus schauinslandi (Matschie, 1905)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:53:00.456+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,NA,8646426,1,44,359,732,5310,8552999,8646426,8646426,"Neomonachus schauinslandi (Matschie, 1905)",Animalia,Chordata,Carnivora,Phocidae,Neomonachus,Neomonachus schauinslandi,Neomonachus,schauinslandi,SPECIES,ACCEPTED,EN,2018-09-12T14:24:18,30396,Hawaii,2018,9,10,2018-09-10,2019-05-17T03:30:04.000+00:00,2021-12-08T05:53:00.456+00:00,https://www.inaturalist.org/observations/16451006,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,Laura Brenskelle,16451006,lbrensk,Coordinate uncertainty increased to 30396m to protect threatened taxon,Mon Sep 10 2018 17:10:42 GMT-0400 (EDT),iNaturalist research-grade observations,Observations,"Hawaii, US",1913191580,https://www.inaturalist.org/observations/16451006,446640,16451006,Laura Brenskelle,iNaturalist,03:10:42Z,NA,Laura Brenskelle,35339870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neomonachus schauinslandi (Matschie, 1905)",-159.456049,21.993908,cdround,gbif,1913694400,"Neomonachus schauinslandi (Matschie, 1905)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:52:48.041+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,NA,8646426,1,44,359,732,5310,8552999,8646426,8646426,"Neomonachus schauinslandi (Matschie, 1905)",Animalia,Chordata,Carnivora,Phocidae,Neomonachus,Neomonachus schauinslandi,Neomonachus,schauinslandi,SPECIES,ACCEPTED,EN,2018-09-17T23:55:05,30338,Hawaii,2018,9,17,2018-09-17,2019-05-17T03:30:02.000+00:00,2021-12-08T05:52:48.041+00:00,https://www.inaturalist.org/observations/16644008,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,Alejandro Dauguet,16644008,aledau7,Coordinate uncertainty increased to 30338m to protect threatened taxon,2018-09-17 4:53:46 PM PDT,iNaturalist research-grade observations,Observations,"Hawaii, US",1913694400,https://www.inaturalist.org/observations/16644008,446640,16644008,Alejandro Dauguet,iNaturalist,23:53:46Z,NA,Alejandro Dauguet,35731840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neomonachus schauinslandi (Matschie, 1905)",-158.326877,21.446455,cdround,gbif,1935609093,"Neomonachus schauinslandi (Matschie, 1905)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T04:57:57.592+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,NA,8646426,1,44,359,732,5310,8552999,8646426,8646426,"Neomonachus schauinslandi (Matschie, 1905)",Animalia,Chordata,Carnivora,Phocidae,Neomonachus,Neomonachus schauinslandi,Neomonachus,schauinslandi,SPECIES,ACCEPTED,EN,2018-11-05T19:49:15,30377,Hawaii,2018,9,30,2018-09-30,2019-05-17T03:34:03.000+00:00,2021-12-08T04:57:57.592+00:00,https://www.inaturalist.org/observations/18140253,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,RangerRocky,18140253,rangerrocky91,Coordinate uncertainty increased to 30377m to protect threatened taxon,2018/09/30 2:48 PM EDT,iNaturalist research-grade observations,Observations,"Honolulu County, US-HI, US",1935609093,https://www.inaturalist.org/observations/18140253,446640,18140253,RangerRocky,iNaturalist,18:48:00Z,NA,RangerRocky,38970748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
